Latitude,Longitude,SQM Reading
41.841,-88.0349,18.04
45.4791,-122.52600000000001,16.57
49.1883,-122.539,18.95
-22.421999999999997,-45.4552,16.25
40.6932,-74.5662,19.68
32.2345,-111.148,20.41
41.3162,-73.8349,6.0
49.1883,-122.539,19.08
30.0631,-94.785,19.77
27.2655,-82.4181,19.76
27.2653,-82.4181,19.79
51.4868,-2.75162,18.72
21.0392,105.846,20.94
27.5095,-109.929,17.73
32.2375,-111.025,19.21
50.503,14.6014,20.79
28.7608,-17.8798,21.13
47.6016,20.7451,20.74
47.5971,20.7219,20.82
45.3261,8.81793,21.73
51.7254,-0.69105,18.46
26.0942,-80.4082,14.12
42.1614,-87.8162,19.49
32.3728,-111.12799999999999,20.0
38.1241,13.3589,15.36
28.3418,-81.5327,14.56
41.2042,-81.90899999999999,20.11
48.996,8.45759,19.98
52.0966,5.13932,19.59
-36.8189,-73.0503,17.92
-36.8189,-73.0503,16.96
46.2425,14.3032,19.8
32.427,-111.022,17.06
-36.7564,-72.0467,18.48
51.2221,6.80854,7.0
-36.739000000000004,-72.9927,16.01
-36.7405,-72.9935,15.33
32.1146,-110.79700000000001,19.36
32.1157,-110.76799999999999,19.73
-29.2472,-71.4681,21.4
-29.289,-71.3144,21.81
39.9223,32.8312,17.14
32.2087,-111.045,18.63
39.9223,32.8312,17.2
39.9079,32.8142,17.63
37.7091,-122.079,18.9
32.2162,-111.02,19.3
39.8959,32.8075,17.46
32.2346,-111.022,19.37
39.8959,32.8075,17.44
39.8956,32.8095,17.14
18.3671,-65.9535,7.0
-29.9773,-70.5514,21.0
-29.9892,-70.6844,21.0
18.367,-65.9536,8.0
41.5894,-93.6028,17.22
38.5788,-90.5969,18.9
41.1444,22.5011,18.6
42.2771,-83.7382,16.4
31.9901,-110.96700000000001,18.16
48.4959,-2.7414300000000003,18.9
48.4954,-2.73067,16.8
32.3826,-111.044,19.74
27.5324,-109.936,18.06
27.5125,-109.929,16.78
51.8995,11.3081,21.49
33.2343,-111.605,19.63
31.9576,-110.956,19.71
35.1866,-114.53200000000001,20.15
35.201,-97.4509,18.1
52.3896,21.0407,6.0
32.4319,-111.01700000000001,20.1
32.423,-110.95299999999999,20.12
53.0219,18.6667,19.17
32.2037,-110.774,19.46
53.0371,18.5303,20.04
32.2238,-110.773,19.35
53.0265,18.6262,18.74
32.3887,-110.978,18.94
52.9929,18.63,19.18
53.0249,18.5254,19.7
53.016999999999996,18.614,18.59
53.0471,18.7027,19.47
40.6107,-105.155,20.58
39.7348,-105.02799999999999,17.7
40.3453,-105.101,20.22
39.8759,-105.059,18.46
40.025999999999996,-105.287,19.07
40.1769,-105.1,18.83
40.4323,-105.73299999999999,21.68
40.3671,-105.56200000000001,21.16
41.7208,-72.3239,11.13
32.2217,-110.926,18.0
32.8782,-111.68799999999999,20.32
32.7125,-111.50200000000001,19.74
49.6818,18.3441,7.0
35.385999999999996,-97.4673,17.41
36.7797,-119.646,19.33
32.2359,-110.852,18.49
32.2061,-111.02,19.61
-30.1419,-70.4075,21.33
42.5122,-82.8882,17.92
37.1135,-76.4209,19.25
42.2356,-83.6461,17.84
51.7624,7.160010000000001,20.46
48.9234,8.274510000000001,20.1
-36.8189,-73.0503,13.6
9.04172,-79.4329,8.0
48.1558,-122.48700000000001,19.86
-34.6021,-58.9521,6.0
-36.7405,-72.9935,15.86
42.3559,-83.2903,17.31
10.1385,-85.0407,18.94
42.3156,-83.2983,16.23
42.3156,-83.2979,16.05
32.5632,-97.1417,6.0
42.3415,-83.2896,17.1
34.2874,-92.8735,20.52
56.6555,16.6352,21.26
35.4999,-92.3746,20.42
42.3144,-83.2929,17.67
42.3144,-83.2925,17.76
35.4714,-92.3849,20.7
42.3558,-83.29,16.51
42.3557,-83.2901,15.89
42.3558,-83.29,17.6
42.3171,-83.2947,17.72
42.3307,-83.2875,14.34
40.0342,-75.8373,20.71
43.0479,-76.0145,18.14
42.3277,-83.2953,16.37
42.3295,-83.2712,12.86
42.3235,-83.2976,18.59
45.6656,8.979619999999999,18.4
42.3233,-83.2975,17.01
42.3375,-83.2858,18.5
42.3385,-83.3036,15.96
42.3378,-83.2858,18.23
42.3201,-83.2936,16.14
42.3186,-83.2923,16.13
34.5582,135.55700000000002,18.11
42.3409,-83.2744,14.03
42.3187,-83.2927,16.28
42.3343,-83.3009,17.77
42.3202,-83.2937,15.0
42.3173,-83.2948,17.65
42.3293,-83.2716,14.92
34.8421,135.078,18.29
42.3173,-83.3055,14.97
42.3175,-83.3056,15.41
42.3205,-83.2931,15.62
53.0339,18.5355,19.88
42.33,-83.2712,15.7
42.3157,-83.2983,16.35
52.9936,18.5467,19.82
42.3144,-83.29299999999999,17.34
42.3144,-83.29299999999999,18.54
53.0045,18.6689,19.6
42.3344,-83.2998,18.14
42.3144,-83.2927,18.26
53.0209,18.5964,18.76
42.3145,-83.2926,18.77
39.7348,-105.02799999999999,17.7
42.3502,-83.28200000000001,16.26
42.3148,-83.2919,13.45
42.3205,-83.2931,16.41
40.4827,-105.229,20.91
50.406000000000006,-4.67541,19.59
0.0,0.0,14.31
42.3147,-83.2917,17.04
39.5783,2.51755,20.21
9.909289999999999,-83.975,18.01
39.9726,-105.115,19.05
0.0,0.0,19.75
40.0425,-105.244,19.45
52.9925,6.50709,19.01
42.3235,-83.2976,13.31
-30.5983,-71.2003,18.42
41.7881,-71.9497,17.3
41.6352,-72.396,14.86
41.6352,-72.396,14.86
41.6866,-72.4356,20.29
33.7933,-118.1,20.44
39.8695,32.82,18.1
42.3184,-83.2921,14.96
55.9164,-3.21088,19.78
30.2838,-97.7999,18.32
56.0372,-3.83229,19.71
42.3148,-83.2919,17.14
42.3154,-83.2976,17.96
42.3383,-83.3034,16.89
50.4312,-4.94484,17.6
-29.9444,-71.336,19.06
2.9174100000000003,101.788,15.64
32.3487,-111.057,18.26
56.5234,16.3709,21.03
30.405,-91.15100000000001,17.01
38.7152,-120.86,20.71
35.3565,-97.3802,19.18
48.5227,-2.85278,18.2
30.6184,-91.1811,15.95
18.367,-65.9536,7.0
37.0706,-121.523,20.65
33.5068,-117.712,18.86
41.6414,-93.7106,17.88
41.5622,-93.5669,18.58
38.8216,-77.4193,18.97
41.9403,-85.0005,6.0
38.9859,-77.1627,17.28
53.5672,13.2641,17.42
24.6647,-81.2576,20.55
46.5309,11.4176,20.83
52.8414,12.3277,21.45
43.4404,-74.5218,20.17
34.3324,-92.8792,19.47
50.9873,4.71424,20.39
30.3109,-86.0893,20.53
32.2331,-110.85799999999999,16.88
53.5673,13.2644,16.83
37.0879,-8.76299,20.27
30.7965,-86.0715,19.6
32.2086,-110.902,17.37
51.1801,7.497999999999999,20.35
36.7148,-76.2421,19.4
36.1341,-75.7337,20.79
44.2796,-79.6976,19.95
37.5871,-3.2951599999999996,19.83
37.5871,-3.29518,18.25
43.6597,1.37685,17.1
43.1867,-79.263,19.21
36.1339,-75.7334,20.63
33.8347,-83.8903,17.26
36.315,6.63278,14.0
41.6066,-93.5157,16.08
44.9958,-79.7559,21.23
36.315,6.63278,15.0
-36.8029,-73.048,14.71
39.5465,-0.449859,18.11
4.5878,-74.0803,12.09
41.0553,-80.7323,18.73
37.4269,126.865,14.49
51.4369,0.35623000000000005,17.36
-33.8042,151.197,10.42
40.7043,-73.9869,12.03
36.8493,14.6051,20.1
35.2117,-85.1738,19.76
36.8486,14.6058,21.29
50.8077,0.23898000000000005,19.01
33.5,-112.25,14.0
42.7355,-78.4754,20.69
42.316,-83.2974,15.23
42.3161,-83.2971,15.17
33.6082,-7.62743,14.32
36.1081,-115.149,16.61
48.7102,21.2105,19.25
33.0291,-117.277,19.08
33.0298,-117.279,19.54
33.0296,-117.279,16.04
33.04,-117.266,19.21
39.8146,-3.2513099999999997,21.21
42.3318,-83.2782,16.78
42.3318,-83.2782,16.89
42.3317,-83.2783,16.0
42.3316,-83.2768,16.77
42.3316,-83.2768,16.78
42.3316,-83.2768,16.83
42.3276,-83.2726,15.88
42.3324,-83.2781,17.49
42.3324,-83.2781,17.47
32.2351,-110.928,18.37
42.3328,-83.27590000000002,17.55
42.3329,-83.2766,15.46
48.4954,-2.74235,19.45
42.3297,-83.286,17.45
42.3304,-83.2904,17.42
42.2929,-83.8398,14.44
42.3311,-83.8689,18.26
32.2292,-111.031,18.71
34.473,132.832,20.25
34.473,132.833,20.92
42.3178,-83.29700000000001,15.41
42.3175,-83.2972,15.41
42.3158,-83.2983,15.54
42.3168,-83.2981,15.54
42.3165,-83.2981,15.62
42.3159,-83.2982,15.68
42.3159,-83.2982,15.66
42.3158,-83.2983,15.68
42.3158,-83.2983,15.52
42.3156,-83.2979,15.34
32.2984,-111.001,17.38
42.3155,-83.2978,15.31
32.2285,-110.805,16.97
45.839,-120.815,21.32
32.2766,-110.824,19.61
32.3815,-111.07600000000001,20.4
32.4208,-110.993,7.0
32.2087,-110.902,17.95
37.2561,-80.0144,18.66
37.3072,-80.0065,17.04
59.3859,24.6521,18.86
32.3207,-110.919,19.38
32.3083,-110.895,19.08
32.3103,-110.91,19.32
32.3337,-110.961,19.41
32.1698,-110.955,18.56
32.2061,-110.956,18.5
32.3012,-110.961,18.68
32.2429,-110.965,18.65
59.0227,15.8951,20.45
51.0333,-0.5705020000000001,17.99
31.8583,-110.07700000000001,20.51
30.4174,-84.2637,18.93
51.4405,0.302544,16.01
52.3981,0.255637,15.36
41.1113,-89.5489,21.09
52.6794,-6.2956900000000005,14.71
38.558,-121.75299999999999,18.57
33.4716,-112.415,18.26
38.5579,-121.75299999999999,19.36
48.2058,16.3538,18.32
-27.6243,152.66299999999998,20.76
32.2635,-110.755,20.02
37.6194,-80.7387,21.98
52.1922,5.38669,17.43
32.1942,-110.816,19.13
52.1922,5.386819999999999,17.42
51.5737,4.56243,19.38
32.2345,-110.756,20.02
51.106,-114.179,11.96
33.0402,-117.266,18.72
30.1615,-98.1787,20.5
33.0402,-117.266,18.59
38.891,1.24044,22.79
32.3807,-110.995,19.65
38.8912,1.2405899999999999,22.74
52.3022,4.705509999999999,20.73
30.1227,-98.1343,20.48
45.871,25.7946,13.31
30.1215,-98.0891,20.26
0.0,0.0,17.25
50.8582,5.83646,14.22
32.3962,-111.00399999999999,19.8
50.8583,5.83654,16.46
30.1467,-98.01700000000001,20.44
41.1834,28.8804,18.59
37.2757,-79.9137,18.66
29.5812,-98.2714,18.85
48.5232,-113.98700000000001,21.18
50.8823,5.96092,12.08
31.4732,74.3696,18.66
48.4951,-2.79624,18.4
50.4929,-4.4882599999999995,21.74
53.0181,-2.1857,18.21
48.5334,-2.9752,19.85
-31.8315,115.885,16.58
48.4847,-2.96184,20.95
53.4882,-113.46700000000001,13.52
48.943000000000005,8.27722,20.38
36.6771,-6.4095,20.73
48.498999999999995,-2.71406,20.4
35.1934,-111.655,19.91
0.0,0.0,21.19
43.9255,5.20217,21.89
52.3169,6.908239999999999,20.65
35.2952,-93.0791,19.57
35.7914,-76.4168,21.97
44.9211,-79.3124,20.79
34.7201,-119.956,21.83
30.4334,-86.8771,12.98
42.9816,-77.3481,19.52
42.9816,-77.3481,19.55
58.1385,-6.42981,21.57
38.1886,-79.1423,20.56
44.0498,-78.7418,20.41
47.2061,16.5883,20.5
51.603,4.71284,19.74
35.6404,-83.6891,20.57
39.0646,-77.7039,21.0
42.4259,-76.4489,20.73
38.4007,-122.87100000000001,21.07
-38.2449,145.96,20.05
47.6101,20.7278,19.71
42.9212,12.8262,21.09
38.8912,1.24054,21.16
49.8582,-97.2503,18.56
49.8536,-97.2458,18.64
42.771,-89.9759,21.39
47.6639,-122.15100000000001,18.06
63.4704,10.9149,19.42
49.0396,13.9852,21.79
52.3019,4.70526,17.44
39.6391,-105.405,20.74
59.9322,30.3601,15.88
51.2489,5.704,12.04
32.2597,-110.896,19.23
37.4986,-122.273,19.49
52.5289,13.3539,17.99
52.097,5.03529,19.2
52.5276,13.3609,18.14
29.1803,-80.9837,19.6
52.5189,13.3717,17.79
56.6285,9.80493,19.78
52.5258,13.3424,18.2
43.6597,1.37676,17.65
52.533,13.3346,18.07
-31.4478,152.922,20.6
52.533,13.3317,18.06
42.9816,-77.3481,19.37
52.5365,13.3436,17.77
42.2099,-73.7911,19.66
50.8822,5.96109,11.97
1.2952,103.789,20.16
40.0624,-82.88600000000001,18.18
35.2952,-93.079,18.94
24.6825,-81.2292,21.45
24.6825,-81.2292,20.83
38.0538,-122.21799999999999,18.59
42.4901,-71.473,20.32
42.1383,-88.131,18.98
50.8203,4.63668,19.37
51.2532,4.44834,18.02
36.6768,-6.40925,21.83
-23.6567,-46.5379,13.69
39.1488,-77.1747,18.31
-27.6241,152.66299999999998,22.33
42.3177,-83.2976,16.47
35.3739,-117.995,20.99
42.3177,-83.2976,16.5
34.1723,-118.57700000000001,18.05
42.3173,-83.2971,16.58
20.9317,-156.692,20.37
42.3182,-83.2969,16.45
55.2937,11.7488,22.47
43.0785,-89.2144,12.0
59.933,30.3458,15.26
42.3182,-83.2969,16.82
50.8048,0.253717,20.24
39.7416,-84.1846,15.44
39.8731,-84.2755,16.47
34.5768,-112.51299999999999,21.43
33.3566,-111.459,20.26
43.4639,-71.0964,20.21
4.5422199999999995,-74.09100000000001,17.0
53.0677,-4.00454,21.18
45.5454,-73.6336,17.39
33.04,-117.266,19.62
33.0398,-117.266,19.27
55.5911,13.0848,15.92
49.1883,-122.539,18.34
55.1528,-118.792,18.22
39.3666,-84.3535,16.8
42.3178,-83.2969,15.9
42.3169,-83.29799999999999,16.02
33.5831,-7.615069999999999,16.1
52.7106,-2.725,12.28
43.6597,1.3766200000000002,16.79
43.6598,1.37679,16.72
0.0,0.0,18.28
55.7067,12.549000000000001,16.89
0.0,0.0,19.04
0.0,0.0,18.0
0.0,0.0,18.99
33.3162,-104.329,20.6
49.8755,18.5321,19.95
33.0399,-117.266,19.18
33.3369,-111.425,20.37
35.7234,139.751,16.93
53.2624,-9.12997,17.91
33.0399,-117.266,17.32
39.6425,-84.4246,16.53
19.6915,-99.2193,6.0
32.0764,-111.315,20.05
31.9836,-111.301,20.74
42.3544,-71.4285,17.49
30.5433,-98.3491,21.09
24.6825,-81.2292,21.27
-33.032,149.778,17.93
34.812,46.4993,18.01
40.9967,28.601,16.02
42.3169,-83.3092,14.9
42.3446,-83.2827,15.44
29.4688,-103.959,17.96
42.3168,-83.3091,16.19
33.0293,-117.277,19.51
33.0298,-117.279,19.66
33.0299,-117.279,19.56
33.0299,-117.279,19.65
33.0298,-117.281,19.58
33.0285,-117.28299999999999,19.79
34.269,-119.169,19.36
52.5515,1.06091,18.42
20.7531,-105.456,20.27
20.7532,-105.456,21.12
35.995,-114.93,18.41
45.4141,9.13608,19.29
55.5894,13.0866,18.73
48.413999999999994,2.7267099999999997,19.33
39.0494,-77.2945,18.09
37.8713,-78.291,20.06
37.8712,-78.2909,20.96
45.3271,9.51505,17.17
47.1528,8.51876,20.25
33.0298,-117.279,19.54
33.0291,-117.279,19.57
37.5631,-121.98700000000001,19.16
50.4685,-4.7185500000000005,20.08
33.0399,-117.266,19.61
33.0397,-117.266,20.34
33.04,-117.266,21.01
33.0399,-117.266,18.49
33.0401,-117.266,17.56
33.0399,-117.266,16.91
33.04,-117.266,16.17
33.04,-117.26700000000001,16.15
33.0401,-117.266,16.55
33.0401,-117.266,15.44
42.3178,-83.2969,15.01
33.0401,-117.266,15.48
42.3165,-83.2983,15.47
33.04,-117.266,15.5
33.0401,-117.266,15.67
33.0401,-117.266,15.44
33.0401,-117.266,15.41
42.3178,-83.2979,15.99
33.0398,-117.266,15.43
33.0398,-117.26700000000001,15.43
33.0401,-117.266,15.47
42.3133,-83.2907,16.0
33.0401,-117.266,15.46
33.04,-117.266,14.59
33.0397,-117.266,14.57
33.0399,-117.266,15.39
33.0402,-117.266,15.38
33.04,-117.266,14.5
33.0397,-117.266,14.48
33.0396,-117.266,14.48
33.0401,-117.266,16.17
33.0401,-117.266,18.8
33.0399,-117.266,18.85
39.4955,-76.3367,16.72
43.6597,1.37693,16.76
37.5738,-121.98700000000001,19.26
-27.1555,152.313,21.12
49.0637,1.92965,20.01
52.9682,-113.384,19.3
-7.981889999999999,112.62700000000001,18.0
35.7322,-81.9033,21.77
46.145,24.3694,22.0
23.691,86.9421,20.02
47.6023,20.7763,20.67
42.3177,-83.2971,14.98
42.318000000000005,-83.29700000000001,14.98
22.5726,88.3639,19.66
30.3448,-9.49414,24.0
41.3341,21.5541,17.28
44.0373,-78.7631,19.96
41.341,21.5617,16.11
-36.9464,-73.009,16.81
39.2826,-76.82,17.08
39.8255,-84.1165,17.92
39.0347,-77.4817,18.03
52.4841,13.3869,18.04
52.5528,13.2936,16.83
56.1642,15.5911,19.62
33.0328,-117.286,15.7
33.0327,-117.286,15.4
33.0327,-117.286,15.53
32.5019,-84.9392,17.47
32.2974,-111.03299999999999,19.18
45.5903,-122.76,16.52
32.6103,-110.79700000000001,21.14
32.4371,-111.01,20.16
52.3972,13.0489,19.29
30.6578,-91.102,19.46
42.2476,-71.1557,7.56
33.5964,-7.630660000000001,15.08
52.3246,4.77112,17.48
34.4056,-110.527,21.16
30.4769,-97.6118,18.55
40.2513,-83.0558,18.87
48.1461,2.7702400000000003,18.27
35.6863,139.727,17.09
47.3279,-1.79607,20.04
48.8011,9.47693,17.73
34.2933,-118.712,15.4
42.2096,-73.7915,17.36
50.516999999999996,5.4380500000000005,19.23
53.1708,6.60619,18.55
34.1098,-84.1218,18.84
52.3926,4.5933,18.55
52.1463,4.67242,19.38
52.5029,13.3782,18.32
52.1343,6.2045900000000005,19.14
33.0401,-117.266,21.25
33.04,-117.266,21.58
29.9163,-83.2738,21.74
39.342,-77.3429,19.68
25.6717,-80.3823,14.89
33.0398,-117.266,20.06
51.3427,12.3821,18.01
54.1956,10.0304,20.93
37.510999999999996,-5.9882100000000005,19.12
56.4013,16.4366,21.76
39.6987,-104.931,9.0
11.4262,107.421,21.3
30.1477,-97.9838,20.1
52.0146,5.03495,18.08
32.2419,-110.94200000000001,17.82
-33.9108,18.4102,16.61
43.5674,-79.7346,16.56
21.0344,106.721,20.72
39.0839,-77.4923,14.24
51.3268,12.3643,16.42
43.2348,11.56,20.08
40.1074,15.2953,21.6
39.6685,-104.958,17.57
44.0728,-103.141,19.78
22.0876,104.25399999999999,17.2
24.7411,-80.9806,21.09
26.395,-80.2026,18.58
50.7393,-1.90132,19.02
28.7641,-17.8945,21.77
40.7837,-73.5016,18.11
50.5032,14.6018,20.6
-90.0,0.0,7.0
51.5645,5.47382,18.97
35.7821,-79.0336,20.19
42.1614,-87.8163,16.84
51.3404,12.3708,17.59
36.2785,-6.00485,20.57
41.3869,-85.0543,19.42
41.2993,-96.1145,17.39
41.343999999999994,21.5597,18.55
26.1195,-80.132,15.7
26.4084,-80.1222,14.61
37.7171,-97.2668,18.37
-42.3023,147.372,20.95
39.2537,9.57584,21.53
33.4086,-90.9043,21.73
48.6618,9.86543,20.4
-33.6259,150.83,18.05
52.9914,6.50609,19.45
49.4004,1.10294,16.17
52.1412,-0.0490826,20.07
-45.869,170.489,21.25
41.6293,-87.9486,18.92
42.1384,-88.1311,18.94
33.3814,-96.2507,19.69
41.3746,-71.9814,19.32
52.1116,6.795319999999999,21.07
50.9696,7.07295,20.06
45.6032,-73.6596,19.22
34.4057,-110.52799999999999,21.57
32.9337,-97.2456,16.72
47.668,-122.169,19.38
38.7443,-9.18305,17.4
28.5226,-81.3162,17.36
40.6881,-76.1882,18.98
44.6078,-80.0012,21.55
53.1474,9.81746,21.28
52.875,-8.97105,19.92
45.506,12.1316,19.07
45.5061,12.1316,19.1
52.302,4.705369999999999,19.09
40.0829,-75.4488,17.82
44.2936,8.40524,17.35
44.2933,8.40515,17.47
41.47,2.08018,18.56
52.0262,4.31457,18.32
43.5654,-80.3147,19.86
39.6726,-105.15299999999999,18.92
42.1866,-122.696,19.7
38.9901,-121.088,21.64
33.0284,-116.38799999999999,19.16
30.4754,-97.9358,19.23
48.7632,11.4274,18.37
42.2098,-73.7912,18.54
34.8509,-98.1717,20.93
44.9483,-79.5266,21.3
52.0967,5.03481,19.35
26.1099,-80.3178,18.36
37.6461,-77.5048,19.28
27.5853,-81.0455,21.52
37.8656,138.934,13.95
37.7089,-121.921,18.3
48.6859,9.90126,20.08
36.3248,22.9818,19.76
51.3133,-0.725588,17.16
42.1707,14.1163,21.79
47.2665,8.26791,20.25
50.9955,9.72287,14.93
51.263999999999996,5.23351,20.46
-22.4222,-45.4525,15.2
31.4179,-100.51100000000001,17.32
48.8073,-79.4368,21.79
44.1269,-65.7363,21.86
49.2785,-122.915,18.59
43.9919,-65.9635,20.46
35.7854,-79.0267,19.55
51.2139,4.42362,14.97
40.4376,-3.6662,16.9
45.6032,-73.6594,17.17
43.6443,-72.3043,19.47
-21.4109,-50.089,15.69
32.3725,-111.12799999999999,19.43
-21.4107,-50.0887,14.48
51.5484,5.29499,20.44
35.6901,-85.8209,18.93
51.4722,-2.59717,17.13
44.2121,-89.1649,21.1
53.0144,-8.85825,21.8
33.0063,-96.9168,17.38
27.1442,-80.2648,16.91
38.5579,-121.75299999999999,19.24
16.2971,107.80799999999999,12.5
38.5579,-121.75299999999999,19.33
40.638000000000005,-82.4364,20.76
32.9037,-97.2679,17.48
42.8049,2.2347,17.76
42.8126,-78.5501,20.32
42.9161,-85.736,19.64
30.2028,-98.0143,20.56
39.3182,-77.054,19.98
13.4605,144.718,19.5
50.5533,-3.55137,17.08
37.4177,-122.15899999999999,18.77
29.4072,-82.8602,21.86
40.9385,-124.126,20.79
42.1384,-88.1309,18.99
55.0957,-118.823,20.1
-33.3997,-70.5998,17.28
43.4859,10.6543,20.38
45.9693,8.71214,19.23
32.7352,-116.454,20.34
55.8592,12.4284,20.58
51.1803,7.497999999999999,20.51
36.8442,-121.51,20.98
35.3943,-78.3761,20.35
48.5624,-123.029,19.73
48.8072,-79.4368,21.71
49.0622,2.5507,20.91
-33.4439,-70.6257,12.0
-35.2123,149.10399999999998,19.21
29.1543,-82.1072,19.03
45.8832,9.22872,18.25
29.1542,-82.1073,19.52
52.9925,6.50706,20.23
-38.2448,145.96,20.24
54.3152,-4.4770900000000005,21.83
35.4691,23.9293,20.24
40.0622,-82.88600000000001,18.3
28.764,-17.8948,20.59
50.6748,-1.09332,19.32
35.236,-75.605,20.95
34.0631,-117.49799999999999,17.53
33.035,-117.28200000000001,16.49
40.3921,-78.7755,20.17
32.8427,-96.7142,18.19
33.0329,-117.28299999999999,16.58
50.562,6.6694700000000005,20.37
33.0329,-117.28299999999999,19.28
50.6748,-1.09334,20.22
44.1269,-65.7363,21.83
47.6294,8.069230000000001,21.29
52.2868,-1.7744300000000002,16.47
49.4037,8.53219,14.52
53.4929,-1.27376,18.81
50.6747,-1.09353,20.7
45.7535,-1.03273,21.79
31.4179,-100.51100000000001,17.13
36.6995,-78.6643,21.8
-33.3631,-70.5239,21.19
32.5855,-97.07600000000001,11.0
53.0197,5.20315,21.5
43.5639,5.445880000000001,19.21
45.2286,-78.9439,21.48
47.6681,-122.169,18.69
-1.23261,36.8057,15.21
39.5037,-0.8896709999999999,20.29
42.7485,-84.4357,17.25
43.815,-86.07799999999999,21.21
53.0182,-2.18566,18.57
35.4832,-97.50200000000001,14.84
52.9919,6.50671,20.77
44.1471,-65.9553,21.18
32.6901,-114.514,19.23
33.7148,-118.057,17.35
34.1361,-118.64399999999999,6.0
25.3055,55.3722,14.38
38.558,-121.75299999999999,19.66
-23.659000000000002,-70.3916,15.63
25.9817,50.4574,18.8
42.318000000000005,-83.29700000000001,16.8
42.318000000000005,-83.29700000000001,16.87
42.3179,-83.2973,16.92
42.3178,-83.2969,17.19
52.5341,13.3362,17.91
42.3167,-83.2972,16.99
59.9245,10.7434,16.65
33.4482,-112.074,17.35
21.0,-158.0,21.19
33.4359,-112.15100000000001,18.93
30.4507,-91.1764,17.53
52.4024,13.0463,19.21
52.3985,13.0429,18.9
32.1268,-110.935,18.22
32.4987,-110.90700000000001,20.2
35.5805,-97.963,19.68
40.4497,-121.29899999999999,21.37
40.9986,-74.1201,17.5
52.2926,8.039769999999999,17.05
39.9916,-105.10700000000001,19.66
35.2361,-75.5433,21.51
40.4836,-74.9463,20.06
33.577,-89.1874,18.01
42.3178,-83.29700000000001,15.66
42.3178,-83.2972,15.58
48.9061,1.71115,17.36
42.3178,-83.2982,15.29
42.3163,-83.2971,15.35
-33.7954,151.251,20.01
44.43,24.36,18.47
41.6057,-93.5156,18.28
25.7999,50.0781,13.0
42.3177,-83.2969,16.08
42.3179,-83.2971,16.15
-23.6308,-70.3803,15.52
42.3318,-83.2782,14.5
42.3322,-83.2772,14.49
42.3323,-83.2775,14.58
42.3318,-83.2782,14.63
42.3319,-83.277,14.47
42.3318,-83.2777,14.47
42.3318,-83.2782,14.49
42.3317,-83.2772,14.47
42.3321,-83.277,14.34
42.3318,-83.2782,14.34
42.3325,-83.27799999999999,14.79
42.3318,-83.2767,14.19
42.3178,-83.2969,15.16
42.318000000000005,-83.2971,15.79
42.3176,-83.2971,15.82
42.3165,-83.2981,15.7
42.3166,-83.2984,15.82
42.3167,-83.29799999999999,15.5
41.1444,22.500999999999998,18.6
32.4237,-110.96700000000001,20.29
32.4274,-111.20700000000001,16.87
35.1633,129.121,14.38
19.1744,-99.4111,10.0
34.749,134.803,18.42
42.9137,-112.419,20.97
32.2819,-110.76899999999999,19.87
32.2352,-110.68700000000001,20.72
-36.8328,-73.0503,15.88
32.2412,-111.081,19.69
2.2591,102.098,12.95
32.2129,-110.92200000000001,18.47
-36.7614,-72.9611,18.48
32.298,-110.98,16.67
-36.739000000000004,-72.9927,8.335
-36.7405,-72.9935,15.86
-36.5134,-72.7295,19.39
32.2891,-110.79899999999999,19.69
38.7444,-90.5902,14.28
41.1415,22.5004,12.0
-37.175,-72.9457,19.5
32.7746,-115.67,20.14
-36.9467,-73.0182,18.93
-36.9019,-73.0269,18.3
-36.8968,-73.0297,18.02
37.8265,-122.26299999999999,17.77
33.9353,-117.93700000000001,16.54
-36.7855,-73.0549,18.99
-36.7539,-72.9978,18.33
18.3813,-65.618,18.66
45.506,12.1316,18.99
30.2316,-97.8685,18.87
45.2239,-73.0938,20.36
45.2456,-73.1097,20.91
45.3374,3.90389,21.49
45.3375,3.9039599999999997,21.83
-36.9826,-73.1648,17.69
-36.8206,-73.0499,12.86
-36.7958,-73.0511,16.56
-36.8799,-73.1305,18.57
28.7843,-17.9875,21.51
28.5961,-17.9122,21.56
28.7549,-17.8516,21.85
-36.902,-73.1457,19.04
43.582,-79.6003,7.0
-29.2895,-71.3123,20.5
-29.2429,-71.4596,18.2
39.9223,32.8312,17.19
39.9223,32.8312,17.22
39.9249,32.833,17.15
39.8959,32.8075,17.39
39.8959,32.8075,17.4
39.8959,32.8075,17.48
39.8956,32.8095,17.26
39.8956,32.8095,17.13
40.7982,-77.8629,19.95
37.1906,-79.9299,20.24
52.4046,13.1016,19.46
52.4046,13.1016,19.71
32.3105,-111.029,18.76
32.7644,-108.33200000000001,21.4
32.1413,-110.935,17.47
32.4237,-111.04700000000001,19.97
32.4238,-111.01299999999999,19.94
33.5021,-112.962,20.32
35.2639,129.083,17.85
32.3341,-111.046,16.68
35.6402,-83.6896,20.04
32.218,-111.131,20.32
32.2602,-111.208,20.83
39.7065,-77.8206,7.0
25.4535,-108.07,17.0
-33.4319,-70.6244,17.0
-36.8256,-73.05199999999999,17.0
-37.733000000000004,-72.2314,20.65
22.7267,88.3758,24.0
-37.7117,-72.2213,20.78
-30.7039,-71.37899999999999,23.02
-30.7054,-71.3814,22.98
32.1367,-111.163,20.94
32.2309,-111.145,20.52
32.1228,-111.20100000000001,20.91
52.5403,13.3163,18.44
52.5397,13.298,18.55
52.544,13.2874,18.59
